sid,dropout,male,race_num,math_ss,read_ss,scale_score_11_math,scale_score_11_read,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell
97762,0,1.0,0,16.0,63.0,16.0,19.0,0,0,0,10.026169,2.1500001,1.0,0
97763,0,0.0,0,33.0,46.0,16.0,15.0,0,0,0,2.3424853999999997,2.3169575,0.0,0
97765,0,0.0,1,34.0,51.0,17.0,17.0,0,0,0,2.9485714,2.52795,0.0,0
97767,1,1.0,0,19.0,40.0,16.0,15.0,0,0,0,3.2291372000000003,2.1185,1.0,0
97768,0,1.0,0,47.0,45.0,-1.0,-1.0,1,0,0,4.2911205,3.6395001000000002,0.0,0
97772,0,1.0,0,56.0,64.0,26.0,21.0,0,0,0,2.6205423,3.7795,0.0,0
97775,0,1.0,0,-1.0,-1.0,15.0,21.0,0,0,0,12.191127,2.938,-1.0,0
97777,0,1.0,0,30.0,33.0,15.0,14.0,0,0,0,5.6912184,2.4519999,0.0,0
97780,0,0.0,0,25.0,49.0,15.0,18.0,0,0,0,3.7290781,2.6170001,1.0,0
97783,0,1.0,0,66.0,80.0,28.0,31.0,0,1,0,4.269286599999999,3.6135001000000004,1.0,0
97784,1,0.0,0,31.0,58.0,16.0,22.0,0,0,0,8.079245599999998,2.3183999,1.0,0
97785,0,1.0,0,-1.0,-1.0,21.0,20.0,0,0,0,9.3373919,2.4319999,0.0,0
97787,0,0.0,0,38.0,48.0,15.0,15.0,0,0,0,1.2371888,3.0125,1.0,0
97789,1,0.0,0,0.0,-1.0,16.0,22.0,0,0,0,15.313291,3.6670001000000005,1.0,0
97790,1,0.0,0,1.0,38.0,-1.0,-1.0,0,1,0,6.1160712,-1.0,1.0,0
97792,0,1.0,1,38.0,37.0,19.0,24.0,0,0,0,3.4385714999999997,2.9453001,1.0,0
97793,0,0.0,0,33.0,37.0,17.0,19.0,0,1,0,5.0341554,3.602,0.0,0
97797,0,1.0,0,-1.0,-1.0,22.0,23.0,0,1,0,7.1428571,2.9215002,0.0,0
97798,0,1.0,0,21.0,36.0,14.0,9.0,0,1,0,3.7675275999999998,2.707,1.0,0
97805,0,1.0,0,66.0,51.0,21.0,19.0,0,0,0,1.8045113000000002,3.7585001000000005,1.0,0
97808,0,1.0,0,31.0,64.0,15.0,13.0,0,0,0,10.778094,2.115,1.0,0
97809,0,1.0,0,-1.0,-1.0,19.0,32.0,0,0,0,4.443182,3.7533333,0.0,0
97810,0,0.0,0,5.0,23.0,16.0,10.0,0,1,0,7.0409088,1.8076249,1.0,0
97814,0,0.0,0,54.0,73.0,22.0,27.0,0,0,0,4.7216644,3.8635001000000004,0.0,0
97815,0,1.0,3,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,2.4000001,0.0,0
97817,0,1.0,0,68.0,71.0,16.0,20.0,1,0,0,5.2867336,3.3325,0.0,0
97818,1,1.0,0,5.0,55.0,-1.0,-1.0,0,1,0,13.235294,0.40000001,0.0,0
97819,1,1.0,0,1.0,14.0,22.0,16.0,0,0,0,14.792872000000001,1.444,1.0,0
97821,0,1.0,1,50.0,55.0,21.0,24.0,0,0,0,6.5761023000000005,3.8306501,0.0,0
97823,0,0.0,0,29.0,42.0,14.0,18.0,0,0,0,22.0,2.8699999,1.0,0
97824,0,1.0,0,48.0,47.0,25.0,23.0,0,0,0,7.9075761,3.0606999,0.0,0
97828,0,1.0,0,33.0,55.0,18.0,11.0,0,0,0,3.3628571000000003,2.4451499,1.0,0
97830,0,1.0,0,43.0,49.0,22.0,20.0,1,0,0,1.4098837,3.1642001,0.0,0
97832,0,0.0,0,80.0,71.0,27.0,26.0,1,0,0,3.7310442999999998,3.6564998999999996,0.0,0
97833,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
97834,0,1.0,4,-1.0,-1.0,22.0,28.0,0,0,0,8.486409199999999,3.0359499,1.0,0
97838,1,0.0,-1,-1.0,-1.0,-1.0,-1.0,0,0,1,2.3423681,3.5650001000000002,1.0,0
97839,0,1.0,1,62.0,51.0,32.0,34.0,1,1,0,3.9771428,3.9577,0.0,0
97841,1,0.0,3,-1.0,-1.0,-1.0,-1.0,0,0,0,10.683637,1.869,1.0,0
97843,1,1.0,0,-1.0,-1.0,14.0,10.0,0,1,1,0.0,-1.0,1.0,0
97844,0,1.0,0,80.0,80.0,28.0,33.0,0,0,0,0.16812865,4.0,1.0,0
97845,0,0.0,0,58.0,67.0,21.0,22.0,0,0,0,5.320232900000001,3.5095,0.0,0
97847,1,1.0,0,38.0,43.0,-1.0,-1.0,0,0,0,12.683841000000001,1.5099,1.0,0
97849,0,1.0,0,66.0,51.0,21.0,16.0,1,1,0,2.0893118000000004,3.8099998999999998,0.0,0
97850,0,0.0,0,-1.0,20.0,17.0,13.0,0,0,1,22.231405,1.8356667000000002,1.0,0
97856,0,1.0,0,35.0,46.0,23.0,20.0,0,0,0,5.3468208,3.444,0.0,0
97857,0,1.0,1,51.0,55.0,23.0,22.0,0,0,0,7.788352000000001,2.8810000000000002,1.0,0
97859,0,1.0,0,19.0,35.0,26.0,25.0,0,0,0,7.0514288,2.7131947999999997,1.0,0
97860,1,0.0,1,28.0,48.0,-1.0,-1.0,0,0,0,0.84527224,3.6459998999999996,1.0,0
97862,0,0.0,0,55.0,45.0,17.0,19.0,0,0,0,6.4424777,3.8660002,1.0,0
97863,0,1.0,0,58.0,39.0,16.0,18.0,0,0,0,5.361945599999999,1.6875,0.0,0
97864,0,1.0,0,-1.0,-1.0,24.0,22.0,0,0,0,1.1428572,3.3109998999999997,0.0,0
97867,0,1.0,0,-1.0,24.0,15.0,13.0,0,0,1,1.2262998,2.3653333,0.0,0
97868,0,0.0,2,41.0,54.0,26.0,24.0,0,0,0,9.6872587,3.2130351000000004,1.0,0
97870,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,11.179775,2.6696668,0.0,0
97872,1,0.0,0,24.0,48.0,13.0,17.0,0,1,0,13.254207000000001,1.2918501,0.0,0
97875,0,1.0,0,27.0,60.0,-1.0,-1.0,0,0,0,0.94075149,0.20800000000000002,1.0,0
97877,0,1.0,0,0.0,-1.0,14.0,13.0,0,1,1,3.3471196000000005,2.7539999,1.0,0
97879,0,0.0,0,-1.0,24.0,-1.0,-1.0,0,0,0,7.211864500000001,-1.0,0.0,0
97880,0,0.0,0,71.0,73.0,26.0,27.0,1,0,0,2.6745563,3.9520001000000002,1.0,0
97882,0,0.0,0,49.0,51.0,15.0,14.0,0,0,0,3.5937962999999997,3.2259998,1.0,0
97886,1,0.0,2,30.0,43.0,-1.0,-1.0,0,0,0,26.724636,0.76899999,1.0,0
97892,1,1.0,0,68.0,46.0,-1.0,-1.0,1,0,0,11.019915,1.19832,0.0,0
97895,0,1.0,0,24.0,38.0,-1.0,-1.0,0,0,0,8.2969437,1.4299998999999999,1.0,0
97899,0,0.0,0,54.0,50.0,21.0,19.0,0,0,0,1.778098,3.0775001,0.0,0
97901,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,2.0910001,1.0,0
97903,0,0.0,2,-1.0,-1.0,22.0,27.0,0,0,0,7.3000002,3.125,0.0,0
97907,1,1.0,0,53.0,42.0,-1.0,-1.0,0,0,0,14.112216,1.1985999,1.0,0
97908,0,0.0,0,61.0,59.0,18.0,12.0,0,0,1,17.940256,2.1648002,1.0,0
97913,0,0.0,0,-1.0,-1.0,18.0,18.0,0,1,0,0.0,3.8556665999999997,1.0,0
97914,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,94.444443,0.0,0.0,0
97915,1,1.0,0,70.0,51.0,26.0,28.0,1,1,0,7.0345321,1.5899999,1.0,0
97916,0,0.0,0,35.0,34.0,24.0,27.0,0,0,0,2.4764621,3.5950251000000004,0.0,0
97917,0,0.0,0,80.0,73.0,19.0,18.0,1,0,0,10.972118,2.415,0.0,0
97921,0,0.0,1,0.0,-1.0,14.0,12.0,0,0,1,7.6832576,2.70438,1.0,0
97923,0,1.0,0,56.0,45.0,16.0,20.0,0,0,0,6.3888001,3.148,1.0,0
97925,1,1.0,0,52.0,50.0,-1.0,-1.0,0,1,0,11.804124,2.0345001,1.0,0
97929,1,1.0,2,-1.0,-1.0,-1.0,-1.0,0,1,0,6.736169800000001,-1.0,1.0,0
97931,0,0.0,0,-1.0,38.0,17.0,15.0,0,0,0,4.5318246,3.0149541,1.0,0
97933,0,1.0,1,43.0,51.0,18.0,15.0,1,0,0,0.30428573,2.2315998,0.0,0
97934,0,0.0,0,33.0,39.0,15.0,13.0,0,1,0,15.408163,1.88,1.0,0
97935,0,0.0,0,46.0,35.0,16.0,24.0,0,0,0,4.7184753,3.0700002,1.0,0
97936,0,0.0,0,9.0,24.0,16.0,11.0,0,1,1,8.7478132,1.7691332999999998,1.0,0
97937,0,1.0,0,46.0,47.0,21.0,27.0,1,0,0,11.158192,2.7085667,0.0,0
97938,1,1.0,0,31.0,49.0,-1.0,-1.0,0,0,0,15.900185,1.9105999,1.0,0
97940,1,1.0,0,-1.0,-1.0,-1.0,-1.0,1,1,0,13.370211999999999,0.20800000000000002,0.0,0
97941,0,1.0,0,-1.0,-1.0,13.0,9.0,1,1,0,-1.0,-1.0,0.0,0
97943,0,0.0,0,60.0,54.0,29.0,24.0,0,0,0,0.63999999,3.6214498999999996,0.0,0
97945,0,1.0,0,72.0,59.0,33.0,36.0,1,0,0,7.910145299999999,4.0,0.0,0
97949,0,1.0,0,70.0,64.0,31.0,31.0,0,0,0,1.9985735,3.7644,0.0,0
97952,0,1.0,0,80.0,71.0,26.0,21.0,0,1,0,6.3328609,3.553,0.0,0
97954,0,0.0,0,74.0,60.0,21.0,16.0,0,0,0,16.571632,3.1191201,1.0,0
97956,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,0,0,76.966667,0.3448,1.0,0
97957,0,1.0,0,19.0,33.0,-1.0,-1.0,0,0,0,3.8576105000000003,1.123,1.0,0
97959,0,1.0,0,68.0,59.0,28.0,25.0,0,0,1,1.0852600000000001,2.9191999,0.0,0
97961,0,1.0,0,48.0,39.0,15.0,25.0,1,0,0,8.6932955,3.1248498,0.0,0
97962,0,1.0,1,46.0,26.0,26.0,26.0,0,0,0,0.72428566,3.493825,1.0,0
97963,1,1.0,0,18.0,48.0,-1.0,-1.0,0,0,0,10.435714,0.92000002,1.0,0
97968,1,1.0,1,-1.0,11.0,-1.0,-1.0,0,1,0,19.705128,2.14715,1.0,0
97969,0,1.0,0,45.0,73.0,19.0,19.0,0,0,0,2.1351742999999996,3.5215001000000004,0.0,0
97970,0,1.0,1,19.0,36.0,16.0,11.0,0,0,0,1.1638416999999999,3.4152150000000003,1.0,0
97974,0,0.0,0,72.0,77.0,33.0,31.0,1,0,0,4.134181,3.9605,0.0,0
97976,1,0.0,0,-1.0,28.0,-1.0,-1.0,0,0,0,4.5781922,2.0,0.0,0
97979,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,16.213991,2.6121399,1.0,0
97981,0,1.0,0,52.0,57.0,20.0,21.0,0,1,0,2.0113852,3.2350001,0.0,0
97984,1,1.0,1,43.0,37.0,-1.0,-1.0,0,1,0,29.474508,2.9318666,1.0,0
97985,0,1.0,0,37.0,38.0,17.0,20.0,0,1,0,13.400001000000001,2.5335002,1.0,0
97987,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,40.701756,0.14286,-1.0,0
97988,1,1.0,0,6.0,5.0,-1.0,-1.0,0,0,0,22.810057,2.0455,0.0,0
97989,0,1.0,0,50.0,45.0,15.0,20.0,0,0,0,6.1276193,2.39588,0.0,0
97991,1,0.0,0,35.0,38.0,-1.0,-1.0,0,0,0,10.126778,1.847,1.0,0
97993,1,0.0,1,-1.0,21.0,-1.0,-1.0,0,0,0,5.7521362,1.3019999999999998,0.0,0
97994,0,0.0,0,56.0,56.0,-1.0,-1.0,0,1,0,8.083333,2.224,0.0,0
97996,0,1.0,2,0.0,-1.0,19.0,14.0,0,1,0,6.3256488,2.4549999,1.0,0
97999,1,1.0,0,14.0,26.0,14.0,11.0,0,1,1,18.057325,1.0712667,1.0,0
98000,1,0.0,0,0.0,-1.0,15.0,18.0,0,0,1,1.2467533000000002,2.891,0.0,0
98002,0,0.0,0,46.0,56.0,25.0,32.0,0,0,0,11.94695,3.5940001000000006,1.0,0
98004,1,1.0,1,5.0,15.0,-1.0,-1.0,0,1,0,36.142399,1.6616167000000002,1.0,0
98005,0,0.0,0,65.0,60.0,23.0,25.0,1,0,0,7.0440968999999996,3.4200001,0.0,0
98006,1,1.0,1,46.0,37.0,-1.0,-1.0,0,0,0,16.994335,1.975,1.0,0
98008,1,0.0,0,27.0,64.0,-1.0,-1.0,0,0,0,1.8034682,2.4135151,1.0,0
98009,0,0.0,1,-1.0,-1.0,16.0,14.0,0,1,0,3.3657142999999996,2.5713999,1.0,1
98010,1,1.0,0,52.0,26.0,-1.0,-1.0,0,1,0,0.80740738,1.652,1.0,0
98011,0,0.0,0,68.0,80.0,27.0,26.0,1,0,0,10.841726,2.6529999,0.0,0
98018,0,1.0,0,58.0,80.0,21.0,22.0,0,0,0,5.0170698,2.1075499,0.0,0
98021,0,0.0,3,50.0,61.0,18.0,22.0,0,0,0,3.1209912,3.7186551,1.0,0
98022,0,1.0,0,44.0,45.0,18.0,15.0,0,0,0,9.067796699999999,3.1194999,0.0,0
98024,0,1.0,4,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
98026,0,0.0,1,80.0,77.0,26.0,27.0,1,0,0,9.984196699999998,3.4319998999999997,0.0,0
98030,0,1.0,0,72.0,50.0,24.0,20.0,0,0,1,0.43434343,2.9732552000000005,0.0,0
98031,0,0.0,0,80.0,77.0,15.0,15.0,1,0,0,5.9303341,3.42325,0.0,0
98033,0,1.0,0,46.0,30.0,18.0,20.0,0,0,0,12.465794,1.6040499,1.0,0
98037,0,1.0,0,25.0,34.0,16.0,14.0,0,0,0,9.344444300000001,3.0,1.0,0
98038,1,1.0,0,30.0,17.0,-1.0,-1.0,0,1,0,13.889535,0.74400002,1.0,0
98040,1,1.0,1,16.0,30.0,-1.0,-1.0,0,1,0,18.406914,0.88479996,1.0,0
98043,0,1.0,0,-1.0,-1.0,14.0,14.0,0,1,0,25.923632,1.7,0.0,0
98044,0,1.0,0,64.0,70.0,18.0,22.0,0,0,0,8.2276182,3.3480000000000003,1.0,0
98046,0,1.0,0,64.0,64.0,25.0,20.0,0,0,0,0.33236992,3.5578098,0.0,0
98048,1,1.0,0,11.0,32.0,-1.0,-1.0,0,1,0,17.988588,1.357,1.0,0
98049,0,0.0,2,68.0,72.0,16.0,22.0,0,0,0,8.5,2.6668501,0.0,0
98051,0,1.0,0,75.0,47.0,22.0,21.0,0,0,0,8.9589443,3.0,1.0,0
98054,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,1,17.576420000000002,1.767,1.0,0
98055,0,1.0,1,55.0,45.0,25.0,16.0,0,0,1,7.2524962,1.8189,1.0,0
98065,0,0.0,0,72.0,59.0,26.0,34.0,1,0,0,4.1907516000000005,3.2857001000000006,0.0,0
98066,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,6.694915299999999,1.625,1.0,0
98067,0,0.0,0,31.0,27.0,21.0,23.0,0,0,0,10.239657000000001,2.7358501,1.0,0
98071,0,1.0,0,60.0,43.0,23.0,18.0,0,0,0,0.68109667,2.2145,0.0,0
98076,0,1.0,1,0.0,-1.0,21.0,24.0,0,1,0,34.116882000000004,1.1332999,1.0,0
98077,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,-1.0,3.125,-1.0,0
98078,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,6.9322919999999995,-1.0,0.0,0
98079,0,1.0,0,35.0,44.0,18.0,21.0,0,0,0,10.13437,1.37125,1.0,0
98081,0,0.0,0,39.0,66.0,19.0,20.0,1,0,0,7.7622580999999995,3.7740002,1.0,0
98082,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,66.097565,2.6960001,1.0,0
98084,0,1.0,1,44.0,66.0,15.0,15.0,0,0,0,20.467571,2.9070001,1.0,0
98085,0,0.0,0,28.0,36.0,16.0,10.0,0,1,0,14.471589999999999,2.4865,1.0,0
98089,0,0.0,1,50.0,59.0,18.0,18.0,1,0,0,22.278805,2.7220001,1.0,0
98090,0,0.0,0,27.0,29.0,15.0,16.0,0,0,0,2.7101450000000002,2.6345,0.0,0
98095,0,1.0,0,28.0,33.0,18.0,14.0,0,0,1,3.513437,2.8775001000000002,1.0,0
98097,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,15.570032000000001,-1.0,0.0,0
98098,0,1.0,0,-1.0,-1.0,14.0,19.0,0,0,0,17.37196,2.1589999,1.0,0
98099,0,1.0,0,-1.0,-1.0,26.0,21.0,0,0,0,9.4074936,2.7596667,0.0,0
98100,0,1.0,2,11.0,40.0,14.0,16.0,0,0,1,4.747445099999999,3.2305,1.0,0
98101,0,1.0,0,80.0,80.0,26.0,26.0,1,0,0,1.4081043,3.7960000000000003,0.0,0
98102,0,1.0,2,18.0,34.0,20.0,15.0,0,0,0,1.8312656000000003,2.6464,1.0,0
98106,0,0.0,0,52.0,68.0,23.0,22.0,0,0,0,4.310791,3.8074999,0.0,0
98107,1,1.0,0,-1.0,-1.0,-1.0,-1.0,1,1,0,0.0,-1.0,1.0,0
98113,1,0.0,3,47.0,41.0,18.0,16.0,0,1,0,0.47058824,3.3141849000000003,0.0,0
98114,0,0.0,0,38.0,44.0,16.0,16.0,0,1,0,4.8478580000000004,2.8694999,1.0,0
98117,0,0.0,0,35.0,38.0,20.0,15.0,0,1,0,4.0514855,3.2107999,1.0,0
98119,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,15.793651,2.5420001,0.0,0
98120,0,0.0,0,70.0,66.0,24.0,23.0,1,0,0,7.6271186,4.0,0.0,0
98121,0,0.0,0,64.0,54.0,21.0,12.0,1,0,0,6.005705799999999,2.4749999,0.0,0
98125,0,1.0,0,28.0,41.0,17.0,16.0,0,0,0,13.861235999999998,2.71,0.0,0
98126,1,0.0,-1,-1.0,-1.0,-1.0,-1.0,0,0,0,8.815603300000001,0.82164997,1.0,0
98127,0,1.0,-1,-1.0,-1.0,15.0,20.0,0,0,0,6.4334202000000005,3.2022232999999996,0.0,0
98130,0,0.0,2,-1.0,-1.0,15.0,15.0,0,1,0,9.1857138,3.9000001,0.0,1
98133,0,1.0,0,48.0,41.0,17.0,11.0,0,0,0,3.6036656000000002,2.7260001,1.0,0
98136,0,0.0,0,24.0,53.0,16.0,25.0,0,0,0,4.9884558,2.75,1.0,0
98141,0,0.0,1,34.0,80.0,16.0,14.0,1,0,0,5.3059487,3.1910000000000003,1.0,0
98142,0,0.0,0,61.0,46.0,28.0,29.0,0,0,0,6.1737285,3.7195001000000003,0.0,0
98143,0,0.0,4,25.0,38.0,16.0,26.0,0,1,0,8.3834047,1.46407,1.0,0
98145,1,1.0,4,12.0,21.0,14.0,14.0,0,0,1,12.991253,2.7256799,1.0,0
98146,0,1.0,0,-1.0,-1.0,18.0,19.0,0,0,0,6.6367922,2.6997499,1.0,0
98147,0,1.0,0,60.0,64.0,21.0,24.0,1,1,0,2.4340177000000005,2.454,0.0,0
98149,0,1.0,0,45.0,44.0,17.0,21.0,1,0,0,10.154136,1.9484999,1.0,0
98151,1,0.0,0,-1.0,28.0,-1.0,-1.0,0,1,1,0.54054052,0.65700001,1.0,0
98153,0,0.0,0,34.0,36.0,17.0,17.0,0,0,0,3.8116148,2.836215,1.0,0
98154,0,0.0,3,61.0,57.0,19.0,15.0,1,0,0,6.4330482,2.6965001,0.0,0
98155,0,0.0,0,5.0,19.0,-1.0,-1.0,0,0,0,22.614841000000002,2.5109999,1.0,0
98156,1,1.0,-1,56.0,48.0,19.0,24.0,1,0,0,3.8717203000000002,3.7830901,1.0,0
98157,0,1.0,0,58.0,37.0,25.0,27.0,1,0,0,4.135447,2.8175001,0.0,0
98158,0,0.0,0,57.0,74.0,21.0,24.0,1,0,0,3.7478132000000004,3.5295,0.0,0
98160,0,1.0,0,44.0,59.0,16.0,20.0,0,0,1,9.381896000000001,3.1489999,1.0,0
98162,1,1.0,0,33.0,44.0,17.0,15.0,0,1,0,6.2904191,3.3299999,0.0,0
98163,0,0.0,0,62.0,55.0,26.0,32.0,0,0,0,13.696594000000001,3.8354001,1.0,0
98164,0,1.0,1,56.0,63.0,22.0,20.0,0,0,0,5.3645391,3.6560102,0.0,0
98166,0,1.0,0,67.0,54.0,29.0,24.0,0,0,0,3.6647229,3.7495,1.0,0
98168,0,0.0,0,-1.0,-1.0,16.0,18.0,0,0,0,7.090517,2.5895,1.0,0
98171,1,0.0,0,71.0,44.0,-1.0,-1.0,0,0,0,11.748211999999999,3.4823334000000004,1.0,0
98172,0,0.0,0,55.0,48.0,18.0,24.0,0,0,0,5.9139943,2.9419,1.0,0
98174,1,0.0,1,31.0,36.0,-1.0,-1.0,0,0,0,6.800285799999999,0.2,1.0,0
98175,0,0.0,0,37.0,57.0,20.0,22.0,0,1,0,5.2556701,2.54,1.0,0
98177,0,1.0,1,-1.0,32.0,13.0,19.0,0,0,0,5.0,1.81595,1.0,0
98181,0,0.0,0,36.0,44.0,16.0,26.0,0,0,0,17.54409,2.7248001,1.0,0
98182,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,4.4110613,2.5120001,1.0,0
98184,0,0.0,0,41.0,57.0,15.0,23.0,0,1,0,4.6831398,2.658,0.0,0
98187,0,1.0,0,14.0,18.0,16.0,15.0,0,1,0,12.54054,2.1595001,1.0,0
98188,0,1.0,0,11.0,30.0,24.0,25.0,0,1,0,2.116883,3.2266667,1.0,0
98189,0,1.0,1,12.0,38.0,15.0,14.0,0,0,0,5.748571900000001,2.4607501,0.0,0
98190,1,1.0,0,29.0,43.0,-1.0,-1.0,0,1,1,17.285715,0.9209999999999999,1.0,0
98193,0,1.0,0,60.0,48.0,21.0,21.0,0,0,0,1.0086706,3.3850002,1.0,0
98195,0,1.0,0,80.0,80.0,23.0,26.0,1,0,0,7.5309862999999995,1.8685,0.0,0
98198,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,13.570388000000001,0.59499997,1.0,0
98202,0,1.0,1,12.0,34.0,16.0,12.0,0,0,0,10.744525,2.5130501,1.0,0
98204,0,1.0,0,24.0,34.0,15.0,14.0,0,0,0,6.0318093,2.7887499,1.0,0
98206,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,2.7390029,2.4990001,0.0,0
98210,0,0.0,0,65.0,69.0,23.0,32.0,0,1,0,3.6566951000000003,3.5599,1.0,0
98211,0,1.0,0,24.0,27.0,-1.0,-1.0,0,1,0,5.6496353,1.1905,1.0,0
98212,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,18.745764,2.0799999,0.0,0
98213,0,0.0,0,38.0,51.0,15.0,14.0,0,0,0,1.9431819,2.11111,0.0,0
98215,0,0.0,0,41.0,52.0,18.0,18.0,0,0,0,8.1157026,3.0714998,0.0,0
98216,1,0.0,0,34.0,39.0,-1.0,-1.0,0,0,0,9.864022300000002,0.667,1.0,0
98218,0,1.0,3,-1.0,-1.0,14.0,14.0,0,0,0,4.827833200000001,1.9375,0.0,0
98219,0,0.0,0,23.0,35.0,13.0,16.0,0,0,0,19.483465,2.6300001,1.0,0
98220,1,1.0,1,30.0,39.0,-1.0,-1.0,0,0,0,8.7104521,2.086,1.0,0
98224,0,0.0,4,66.0,80.0,19.0,31.0,0,0,0,8.7968969,2.8294501,0.0,1
98225,0,1.0,0,49.0,28.0,15.0,16.0,0,0,0,11.444121,1.699,1.0,0
98229,0,1.0,-1,31.0,41.0,14.0,17.0,0,0,0,3.7149059999999996,2.4897499,1.0,0
98231,0,1.0,0,49.0,32.0,15.0,11.0,0,0,0,10.096962,2.40852,1.0,0
98233,0,1.0,0,80.0,65.0,21.0,17.0,1,0,0,9.8712873,2.88325,0.0,0
98235,0,1.0,0,49.0,51.0,16.0,14.0,0,0,0,20.402245999999998,3.3505001000000005,1.0,0
98238,1,1.0,0,12.0,35.0,17.0,19.0,0,1,0,5.1767244,2.7525001000000002,1.0,0
98239,0,1.0,0,38.0,36.0,19.0,10.0,0,0,0,6.886003,1.85,1.0,0
98240,1,1.0,0,-1.0,-1.0,14.0,19.0,0,1,0,34.55117,1.4910001,1.0,0
98241,0,1.0,0,75.0,77.0,25.0,24.0,0,0,0,0.82848841,3.8175001,0.0,0
98242,0,0.0,0,33.0,46.0,14.0,18.0,0,0,0,15.363199,1.8740001,1.0,0
98243,0,0.0,0,11.0,29.0,16.0,17.0,0,1,0,11.592716000000001,2.6670001,1.0,0
98249,0,1.0,0,49.0,41.0,23.0,23.0,0,0,0,5.7903686,3.6494998999999995,1.0,0
98250,0,0.0,1,38.0,37.0,-1.0,-1.0,0,1,0,16.389706,2.2946501,1.0,0
98251,0,1.0,0,21.0,50.0,14.0,16.0,0,0,1,2.778409,2.9949999,1.0,0
98252,0,0.0,0,80.0,80.0,27.0,21.0,1,0,0,1.3755335,3.9549999,0.0,0
98255,0,1.0,0,-1.0,-1.0,14.0,12.0,0,0,0,17.326666,1.3235199,0.0,0
98256,0,0.0,0,62.0,68.0,24.0,30.0,1,0,0,6.8762445,3.5141001000000003,1.0,0
98257,0,0.0,0,44.0,79.0,16.0,19.0,0,0,0,1.8482659,2.6014199000000002,0.0,0
98258,1,0.0,0,30.0,45.0,-1.0,-1.0,0,1,0,24.414141,0.7959999999999999,0.0,0
98259,0,1.0,0,45.0,53.0,20.0,14.0,1,0,0,14.028248000000001,3.1599998,0.0,0
98261,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,9.2142859,1.3626850000000001,0.0,0
98266,1,0.0,0,7.0,36.0,-1.0,-1.0,0,1,0,7.477926700000001,1.7691,1.0,0
98268,0,1.0,0,2.0,32.0,19.0,9.0,0,0,0,10.902405,1.3130000000000002,0.0,0
98269,1,1.0,0,61.0,56.0,21.0,19.0,0,0,0,20.588839,2.2351499,1.0,0
98273,0,1.0,1,-1.0,-1.0,16.0,17.0,0,0,0,9.7965612,2.8269999,1.0,0
98280,0,0.0,3,27.0,55.0,23.0,19.0,0,0,0,2.8172803,3.4767498999999997,1.0,0
98281,0,0.0,0,31.0,30.0,17.0,17.0,0,0,0,15.574214000000001,1.65,0.0,0
98283,0,1.0,0,-1.0,-1.0,27.0,23.0,0,0,0,1.3666191,3.8892,0.0,0
98284,0,0.0,0,62.0,61.0,21.0,17.0,1,0,0,2.1246419,3.6040001000000004,0.0,0
98288,0,1.0,0,-1.0,-1.0,17.0,23.0,0,0,0,4.6473989,2.3119998,0.0,0
98290,0,1.0,1,0.0,30.0,16.0,11.0,0,0,0,16.552132,1.5157200000000002,1.0,0
98291,0,1.0,0,41.0,38.0,16.0,15.0,1,0,0,1.978261,2.3803501,0.0,0
98293,0,0.0,0,80.0,63.0,25.0,21.0,1,0,0,16.290186,2.1600001,0.0,0
98294,0,0.0,0,80.0,59.0,30.0,33.0,1,0,0,6.431428400000001,3.3555501000000003,0.0,0
98297,0,0.0,1,24.0,36.0,18.0,16.0,0,0,1,15.921895999999998,3.3206501000000004,1.0,0
98298,0,0.0,0,36.0,30.0,15.0,15.0,0,0,0,4.6777453,1.464,0.0,0
98300,0,0.0,0,23.0,72.0,-1.0,-1.0,0,1,1,8.8017492,3.112,1.0,0
98301,0,0.0,0,72.0,70.0,25.0,24.0,0,1,0,3.6183642999999996,3.1426749,0.0,0
98306,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,6.9187593,2.86485,1.0,0
