sid,Urbanicity_City: Large,Urbanicity_City: Small,Urbanicity_Rural: Distant,Urbanicity_Rural: Fringe,Urbanicity_Rural: Remote,Urbanicity_Suburb: Large,Urbanicity_Suburb: Mid-size,Urbanicity_Suburb: Small,Urbanicity_Town: Distant,Urbanicity_Town: Fringe,Urbanicity_Town: Remote,dropout,urbanicity
91378,0,0,0,0,0,0,0,0,0,0,0,,
91379,0,0,0,0,0,0,0,0,0,0,0,,
91380,0,0,0,0,0,0,0,0,0,0,0,,
91381,0,0,0,0,0,0,0,0,0,0,0,,
91382,0,0,0,0,0,0,0,0,0,0,0,,
91383,0,0,0,0,0,0,0,0,0,0,0,,
91384,0,0,0,0,0,0,0,0,0,0,0,,
91385,0,0,0,0,0,0,0,0,0,0,0,,
91389,0,0,0,0,0,0,0,0,0,0,0,,
91394,0,0,0,0,0,0,0,0,0,0,0,,
91395,0,0,0,0,0,0,0,0,0,0,0,,
91398,0,0,0,0,0,0,0,0,0,0,0,,
91399,0,0,0,0,0,0,0,0,0,0,0,,
91401,0,0,0,0,0,0,0,0,0,0,0,,
91404,0,0,0,0,0,0,0,0,0,0,0,,
91405,0,0,0,0,0,0,0,0,0,0,0,,
91407,0,0,0,0,0,0,0,0,0,0,0,,
91408,0,0,0,0,0,0,0,0,0,0,0,,
91409,0,0,0,0,0,0,0,0,0,0,0,,
91412,0,0,0,0,0,0,0,0,0,0,0,,
91414,0,0,0,0,0,0,0,0,0,0,0,,
91416,0,0,0,0,0,0,0,0,0,0,0,,
91417,0,0,0,0,0,0,0,0,0,0,0,,
91418,0,0,0,0,0,0,0,0,0,0,0,,
91421,0,0,0,0,0,0,0,0,0,0,0,,
91423,0,0,0,0,0,0,0,0,0,0,0,,
91424,0,0,0,0,0,0,0,0,0,0,0,,
91425,0,0,0,0,0,0,0,0,0,0,0,,
91427,0,0,0,0,0,0,0,0,0,0,0,,
91428,0,0,0,0,0,0,0,0,0,0,0,,
91429,0,0,0,0,0,0,0,0,0,0,0,,
91430,0,0,0,0,0,0,0,0,0,0,0,,
91431,0,0,0,0,0,0,0,0,0,0,0,,
91433,0,0,0,0,0,0,0,0,0,0,0,,
91435,0,0,0,0,0,0,0,0,0,0,0,,
91437,0,0,0,0,0,0,0,0,0,0,0,,
91439,0,0,0,0,0,0,0,0,0,0,0,,
91444,0,0,0,0,0,0,0,0,0,0,0,,
91446,0,0,0,0,0,0,0,0,0,0,0,,
91449,0,0,0,0,0,0,0,0,0,0,0,,
91453,0,0,0,0,0,0,0,0,0,0,0,,
91454,0,0,0,0,0,0,0,0,0,0,0,,
91456,0,0,0,0,0,0,0,0,0,0,0,,
91458,0,0,0,0,0,0,0,0,0,0,0,,
91460,0,0,0,0,0,0,0,0,0,0,0,,
91464,0,0,0,0,0,0,0,0,0,0,0,,
91465,0,0,0,0,0,0,0,0,0,0,0,,
91466,0,0,0,0,0,0,0,0,0,0,0,,
91467,0,0,0,0,0,0,0,0,0,0,0,,
91469,0,0,0,0,0,0,0,0,0,0,0,,
91472,0,0,0,0,0,0,0,0,0,0,0,,
91474,0,0,0,0,0,0,0,0,0,0,0,,
91475,0,0,0,0,0,0,0,0,0,0,0,,
91479,0,0,0,0,0,0,0,0,0,0,0,,
91483,0,0,0,0,0,0,0,0,0,0,0,,
91484,0,0,0,0,0,0,0,0,0,0,0,,
91485,0,0,0,0,0,0,0,0,0,0,0,,
91486,0,0,0,0,0,0,0,0,0,0,0,,
91490,0,0,0,0,0,0,0,0,0,0,0,,
91492,0,0,0,0,0,0,0,0,0,0,0,,
91493,0,0,0,0,0,0,0,0,0,0,0,,
91494,0,0,0,0,0,0,0,0,0,0,0,,
91496,0,0,0,0,0,0,0,0,0,0,0,,
91499,0,0,0,0,0,0,0,0,0,0,0,,
91500,0,0,0,0,0,0,0,0,0,0,0,,
91502,0,0,0,0,0,0,0,0,0,0,0,,
91503,0,0,0,0,0,0,0,0,0,0,0,,
91505,0,0,0,0,0,0,0,0,0,0,0,,
91508,0,0,0,0,0,0,0,0,0,0,0,,
91512,0,0,0,0,0,0,0,0,0,0,0,,
91515,0,0,0,0,0,0,0,0,0,0,0,,
91519,0,0,0,0,0,0,0,0,0,0,0,,
91520,0,0,0,0,0,0,0,0,0,0,0,,
91522,0,0,0,0,0,0,0,0,0,0,0,,
91526,0,0,0,0,0,0,0,0,0,0,0,,
91528,0,0,0,0,0,0,0,0,0,0,0,,
91530,0,0,0,0,0,0,0,0,0,0,0,,
91531,0,0,0,0,0,0,0,0,0,0,0,,
91532,0,0,0,0,0,0,0,0,0,0,0,,
91534,0,0,0,0,0,0,0,0,0,0,0,,
91535,0,0,0,0,0,0,0,0,0,0,0,,
91537,0,0,0,0,0,0,0,0,0,0,0,,
91539,0,0,0,0,0,0,0,0,0,0,0,,
91541,0,0,0,0,0,0,0,0,0,0,0,,
91542,0,0,0,0,0,0,0,0,0,0,0,,
91544,0,0,0,0,0,0,0,0,0,0,0,,
91546,0,0,0,0,0,0,0,0,0,0,0,,
91547,0,0,0,0,0,0,0,0,0,0,0,,
91549,0,0,0,0,0,0,0,0,0,0,0,,
91550,0,0,0,0,0,0,0,0,0,0,0,,
91551,0,0,0,0,0,0,0,0,0,0,0,,
91552,0,0,0,0,0,0,0,0,0,0,0,,
91554,0,0,0,0,0,0,0,0,0,0,0,,
91559,0,0,0,0,0,0,0,0,0,0,0,,
91560,0,0,0,0,0,0,0,0,0,0,0,,
91563,0,0,0,0,0,0,0,0,0,0,0,,
91568,0,0,0,0,0,0,0,0,0,0,0,,
91570,0,0,0,0,0,0,0,0,0,0,0,,
91572,0,0,0,0,0,0,0,0,0,0,0,,
91576,0,0,0,0,0,0,0,0,0,0,0,,
91579,0,0,0,0,0,0,0,0,0,0,0,,
91581,0,0,0,0,0,0,0,0,0,0,0,,
91584,0,0,0,0,0,0,0,0,0,0,0,,
91589,0,0,0,0,0,0,0,0,0,0,0,,
91590,0,0,0,0,0,0,0,0,0,0,0,,
91591,0,0,0,0,0,0,0,0,0,0,0,,
91593,0,0,0,0,0,0,0,0,0,0,0,,
91594,0,0,0,0,0,0,0,0,0,0,0,,
91596,0,0,0,0,0,0,0,0,0,0,0,,
91597,0,0,0,0,0,0,0,0,0,0,0,,
91600,0,0,0,0,0,0,0,0,0,0,0,,
91601,0,0,0,0,0,0,0,0,0,0,0,,
91602,0,0,0,0,0,0,0,0,0,0,0,,
91603,0,0,0,0,0,0,0,0,0,0,0,,
91605,0,0,0,0,0,0,0,0,0,0,0,,
91608,0,0,0,0,0,0,0,0,0,0,0,,
91613,0,0,0,0,0,0,0,0,0,0,0,,
91619,0,0,0,0,0,0,0,0,0,0,0,,
91621,0,0,0,0,0,0,0,0,0,0,0,,
91623,0,0,0,0,0,0,0,0,0,0,0,,
91624,0,0,0,0,0,0,0,0,0,0,0,,
91628,0,0,0,0,0,0,0,0,0,0,0,,
91629,0,0,0,0,0,0,0,0,0,0,0,,
91630,0,0,0,0,0,0,0,0,0,0,0,,
91633,0,0,0,0,0,0,0,0,0,0,0,,
91634,0,0,0,0,0,0,0,0,0,0,0,,
91635,0,0,0,0,0,0,0,0,0,0,0,,
91641,0,0,0,0,0,0,0,0,0,0,0,,
91642,0,0,0,0,0,0,0,0,0,0,0,,
91643,0,0,0,0,0,0,0,0,0,0,0,,
91645,0,0,0,0,0,0,0,0,0,0,0,,
91651,0,0,0,0,0,0,0,0,0,0,0,,
91653,0,0,0,0,0,0,0,0,0,0,0,,
91660,0,0,0,0,0,0,0,0,0,0,0,,
91662,0,0,0,0,0,0,0,0,0,0,0,,
91663,0,0,0,0,0,0,0,0,0,0,0,,
91664,0,0,0,0,0,0,0,0,0,0,0,,
91666,0,0,0,0,0,0,0,0,0,0,0,,
91667,0,0,0,0,0,0,0,0,0,0,0,,
91668,0,0,0,0,0,0,0,0,0,0,0,,
91669,0,0,0,0,0,0,0,0,0,0,0,,
91672,0,0,0,0,0,0,0,0,0,0,0,,
91673,0,0,0,0,0,0,0,0,0,0,0,,
91674,0,0,0,0,0,0,0,0,0,0,0,,
91675,0,0,0,0,0,0,0,0,0,0,0,,
91676,0,0,0,0,0,0,0,0,0,0,0,,
91677,0,0,0,0,0,0,0,0,0,0,0,,
91679,0,0,0,0,0,0,0,0,0,0,0,,
91680,0,0,0,0,0,0,0,0,0,0,0,,
91681,0,0,0,0,0,0,0,0,0,0,0,,
91684,0,0,0,0,0,0,0,0,0,0,0,,
91687,0,0,0,0,0,0,0,0,0,0,0,,
91689,0,0,0,0,0,0,0,0,0,0,0,,
91690,0,0,0,0,0,0,0,0,0,0,0,,
91691,0,0,0,0,0,0,0,0,0,0,0,,
91695,0,0,0,0,0,0,0,0,0,0,0,,
91696,0,0,0,0,0,0,0,0,0,0,0,,
91699,0,0,0,0,0,0,0,0,0,0,0,,
91702,0,0,0,0,0,0,0,0,0,0,0,,
91705,0,0,0,0,0,0,0,0,0,0,0,,
91706,0,0,0,0,0,0,0,0,0,0,0,,
91709,0,0,0,0,0,0,0,0,0,0,0,,
91713,0,0,0,0,0,0,0,0,0,0,0,,
91716,0,0,0,0,0,0,0,0,0,0,0,,
91720,0,0,0,0,0,0,0,0,0,0,0,,
91721,0,0,0,0,0,0,0,0,0,0,0,,
91727,0,0,0,0,0,0,0,0,0,0,0,,
91728,0,0,0,0,0,0,0,0,0,0,0,,
91729,0,0,0,0,0,0,0,0,0,0,0,,
91730,0,0,0,0,0,0,0,0,0,0,0,,
91732,0,0,0,0,0,0,0,0,0,0,0,,
91733,0,0,0,0,0,0,0,0,0,0,0,,
91734,0,0,0,0,0,0,0,0,0,0,0,,
91735,0,0,0,0,0,0,0,0,0,0,0,,
91737,0,0,0,0,0,0,0,0,0,0,0,,
91738,0,0,0,0,0,0,0,0,0,0,0,,
91741,0,0,0,0,0,0,0,0,0,0,0,,
91743,0,0,0,0,0,0,0,0,0,0,0,,
91744,0,0,0,0,0,0,0,0,0,0,0,,
91745,0,0,0,0,0,0,0,0,0,0,0,,
91748,0,0,0,0,0,0,0,0,0,0,0,,
91749,0,0,0,0,0,0,0,0,0,0,0,,
91754,0,0,0,0,0,0,0,0,0,0,0,,
91756,0,0,0,0,0,0,0,0,0,0,0,,
91760,0,0,0,0,0,0,0,0,0,0,0,,
91763,0,0,0,0,0,0,0,0,0,0,0,,
91764,0,0,0,0,0,0,0,0,0,0,0,,
91766,0,0,0,0,0,0,0,0,0,0,0,,
91767,0,0,0,0,0,0,0,0,0,0,0,,
91769,0,0,0,0,0,0,0,0,0,0,0,,
91773,0,0,0,0,0,0,0,0,0,0,0,,
91774,0,0,0,0,0,0,0,0,0,0,0,,
91775,0,0,0,0,0,0,0,0,0,0,0,,
91777,0,0,0,0,0,0,0,0,0,0,0,,
91779,0,0,0,0,0,0,0,0,0,0,0,,
91780,0,0,0,0,0,0,0,0,0,0,0,,
91781,0,0,0,0,0,0,0,0,0,0,0,,
91784,0,0,0,0,0,0,0,0,0,0,0,,
91787,0,0,0,0,0,0,0,0,0,0,0,,
91789,0,0,0,0,0,0,0,0,0,0,0,,
91790,0,0,0,0,0,0,0,0,0,0,0,,
91793,0,0,0,0,0,0,0,0,0,0,0,,
91797,0,0,0,0,0,0,0,0,0,0,0,,
91798,0,0,0,0,0,0,0,0,0,0,0,,
91800,0,0,0,0,0,0,0,0,0,0,0,,
91803,0,0,0,0,0,0,0,0,0,0,0,,
91804,0,0,0,0,0,0,0,0,0,0,0,,
91806,0,0,0,0,0,0,0,0,0,0,0,,
91807,0,0,0,0,0,0,0,0,0,0,0,,
91808,0,0,0,0,0,0,0,0,0,0,0,,
91809,0,0,0,0,0,0,0,0,0,0,0,,
91810,0,0,0,0,0,0,0,0,0,0,0,,
91811,0,0,0,0,0,0,0,0,0,0,0,,
91812,0,0,0,0,0,0,0,0,0,0,0,,
91813,0,0,0,0,0,0,0,0,0,0,0,,
91814,0,0,0,0,0,0,0,0,0,0,0,,
91815,0,0,0,0,0,0,0,0,0,0,0,,
91817,0,0,0,0,0,0,0,0,0,0,0,,
91819,0,0,0,0,0,0,0,0,0,0,0,,
91822,0,0,0,0,0,0,0,0,0,0,0,,
91823,0,0,0,0,0,0,0,0,0,0,0,,
91824,0,0,0,0,0,0,0,0,0,0,0,,
91825,0,0,0,0,0,0,0,0,0,0,0,,
91828,0,0,0,0,0,0,0,0,0,0,0,,
91831,0,0,0,0,0,0,0,0,0,0,0,,
91833,0,0,0,0,0,0,0,0,0,0,0,,
91835,0,0,0,0,0,0,0,0,0,0,0,,
91836,0,0,0,0,0,0,0,0,0,0,0,,
91837,0,0,0,0,0,0,0,0,0,0,0,,
91842,0,0,0,0,0,0,0,0,0,0,0,,
91848,0,0,0,0,0,0,0,0,0,0,0,,
91849,0,0,0,0,0,0,0,0,0,0,0,,
91850,0,0,0,0,0,0,0,0,0,0,0,,
91853,0,0,0,0,0,0,0,0,0,0,0,,
91855,0,0,0,0,0,0,0,0,0,0,0,,
91856,0,0,0,0,0,0,0,0,0,0,0,,
91859,0,0,0,0,0,0,0,0,0,0,0,,
91860,0,0,0,0,0,0,0,0,0,0,0,,
91861,0,0,0,0,0,0,0,0,0,0,0,,
91862,0,0,0,0,0,0,0,0,0,0,0,,
91863,0,0,0,0,0,0,0,0,0,0,0,,
91866,0,0,0,0,0,0,0,0,0,0,0,,
91869,0,0,0,0,0,0,0,0,0,0,0,,
91870,0,0,0,0,0,0,0,0,0,0,0,,
91875,0,0,0,0,0,0,0,0,0,0,0,,
91876,0,0,0,0,0,0,0,0,0,0,0,,
91877,0,0,0,0,0,0,0,0,0,0,0,,
91879,0,0,0,0,0,0,0,0,0,0,0,,
91880,0,0,0,0,0,0,0,0,0,0,0,,
91881,0,0,0,0,0,0,0,0,0,0,0,,
91883,0,0,0,0,0,0,0,0,0,0,0,,
91884,0,0,0,0,0,0,0,0,0,0,0,,
91886,0,0,0,0,0,0,0,0,0,0,0,,
91890,0,0,0,0,0,0,0,0,0,0,0,,
91891,0,0,0,0,0,0,0,0,0,0,0,,
91895,0,0,0,0,0,0,0,0,0,0,0,,
91897,0,0,0,0,0,0,0,0,0,0,0,,
91898,0,0,0,0,0,0,0,0,0,0,0,,
91903,0,0,0,0,0,0,0,0,0,0,0,,
91906,0,0,0,0,0,0,0,0,0,0,0,,
91908,0,0,0,0,0,0,0,0,0,0,0,,
91909,0,0,0,0,0,0,0,0,0,0,0,,
91910,0,0,0,0,0,0,0,0,0,0,0,,
91913,0,0,0,0,0,0,0,0,0,0,0,,
91916,0,0,0,0,0,0,0,0,0,0,0,,
91920,0,0,0,0,0,0,0,0,0,0,0,,
91922,0,0,0,0,0,0,0,0,0,0,0,,
91926,0,0,0,0,0,0,0,0,0,0,0,,
91929,0,0,0,0,0,0,0,0,0,0,0,,
91931,0,0,0,0,0,0,0,0,0,0,0,,
91940,0,0,0,0,0,0,0,0,0,0,0,,
91944,0,0,0,0,0,0,0,0,0,0,0,,
91947,0,0,0,0,0,0,0,0,0,0,0,,
91951,0,0,0,0,0,0,0,0,0,0,0,,
91955,0,0,0,0,0,0,0,0,0,0,0,,
91959,0,0,0,0,0,0,0,0,0,0,0,,
91961,0,0,0,0,0,0,0,0,0,0,0,,
91963,0,0,0,0,0,0,0,0,0,0,0,,
91966,0,0,0,0,0,0,0,0,0,0,0,,
91971,0,0,0,0,0,0,0,0,0,0,0,,
91972,0,0,0,0,0,0,0,0,0,0,0,,
91973,0,0,0,0,0,0,0,0,0,0,0,,
91974,0,0,0,0,0,0,0,0,0,0,0,,
91976,0,0,0,0,0,0,0,0,0,0,0,,
91979,0,0,0,0,0,0,0,0,0,0,0,,
91982,0,0,0,0,0,0,0,0,0,0,0,,
91983,0,0,0,0,0,0,0,0,0,0,0,,
91985,0,0,0,0,0,0,0,0,0,0,0,,
91986,0,0,0,0,0,0,0,0,0,0,0,,
91987,0,0,0,0,0,0,0,0,0,0,0,,
91989,0,0,0,0,0,0,0,0,0,0,0,,
91990,0,0,0,0,0,0,0,0,0,0,0,,
91991,0,0,0,0,0,0,0,0,0,0,0,,
91992,0,0,0,0,0,0,0,0,0,0,0,,
91993,0,0,0,0,0,0,0,0,0,0,0,,
91994,0,0,0,0,0,0,0,0,0,0,0,,
91995,0,0,0,0,0,0,0,0,0,0,0,,
91998,0,0,0,0,0,0,0,0,0,0,0,,
91999,0,0,0,0,0,0,0,0,0,0,0,,
92001,0,0,0,0,0,0,0,0,0,0,0,,
92005,0,0,0,0,0,0,0,0,0,0,0,,
92006,0,0,0,0,0,0,0,0,0,0,0,,
92008,0,0,0,0,0,0,0,0,0,0,0,,
92011,0,0,0,0,0,0,0,0,0,0,0,,
92012,0,0,0,0,0,0,0,0,0,0,0,,
92013,0,0,0,0,0,0,0,0,0,0,0,,
92014,0,0,0,0,0,0,0,0,0,0,0,,
92016,0,0,0,0,0,0,0,0,0,0,0,,
92018,0,0,0,0,0,0,0,0,0,0,0,,
92019,0,0,0,0,0,0,0,0,0,0,0,,
92024,0,0,0,0,0,0,0,0,0,0,0,,
92027,0,0,0,0,0,0,0,0,0,0,0,,
92031,0,0,0,0,0,0,0,0,0,0,0,,
92035,0,0,0,0,0,0,0,0,0,0,0,,
92037,0,0,0,0,0,0,0,0,0,0,0,,
92039,0,0,0,0,0,0,0,0,0,0,0,,
92040,0,0,0,0,0,0,0,0,0,0,0,,
92043,0,0,0,0,0,0,0,0,0,0,0,,
92048,0,0,0,0,0,0,0,0,0,0,0,,
92049,0,0,0,0,0,0,0,0,0,0,0,,
92050,0,0,0,0,0,0,0,0,0,0,0,,
92053,0,0,0,0,0,0,0,0,0,0,0,,
92054,0,0,0,0,0,0,0,0,0,0,0,,
92058,0,0,0,0,0,0,0,0,0,0,0,,
92060,0,0,0,0,0,0,0,0,0,0,0,,
92063,0,0,0,0,0,0,0,0,0,0,0,,
92064,0,0,0,0,0,0,0,0,0,0,0,,
92066,0,0,0,0,0,0,0,0,0,0,0,,
92070,0,0,0,0,0,0,0,0,0,0,0,,
92071,0,0,0,0,0,0,0,0,0,0,0,,
92074,0,0,0,0,0,0,0,0,0,0,0,,
92075,0,0,0,0,0,0,0,0,0,0,0,,
92076,0,0,0,0,0,0,0,0,0,0,0,,
92077,0,0,0,0,0,0,0,0,0,0,0,,
92078,0,0,0,0,0,0,0,0,0,0,0,,
92080,0,0,0,0,0,0,0,0,0,0,0,,
92082,0,0,0,0,0,0,0,0,0,0,0,,
92084,0,0,0,0,0,0,0,0,0,0,0,,
92088,0,0,0,0,0,0,0,0,0,0,0,,
92089,0,0,0,0,0,0,0,0,0,0,0,,
92091,0,0,0,0,0,0,0,0,0,0,0,,
92095,0,0,0,0,0,0,0,0,0,0,0,,
92097,0,0,0,0,0,0,0,0,0,0,0,,
92099,0,0,0,0,0,0,0,0,0,0,0,,
92101,0,0,0,0,0,0,0,0,0,0,0,,
92107,0,0,0,0,0,0,0,0,0,0,0,,
92110,0,0,0,0,0,0,0,0,0,0,0,,
92111,0,0,0,0,0,0,0,0,0,0,0,,
92114,0,0,0,0,0,0,0,0,0,0,0,,
92115,0,0,0,0,0,0,0,0,0,0,0,,
92116,0,0,0,0,0,0,0,0,0,0,0,,
92123,0,0,0,0,0,0,0,0,0,0,0,,
92124,0,0,0,0,0,0,0,0,0,0,0,,
92125,0,0,0,0,0,0,0,0,0,0,0,,
92126,0,0,0,0,0,0,0,0,0,0,0,,
92127,0,0,0,0,0,0,0,0,0,0,0,,
92128,0,0,0,0,0,0,0,0,0,0,0,,
92130,0,0,0,0,0,0,0,0,0,0,0,,
92132,0,0,0,0,0,0,0,0,0,0,0,,
92135,0,0,0,0,0,0,0,0,0,0,0,,
92136,0,0,0,0,0,0,0,0,0,0,0,,
92140,0,0,0,0,0,0,0,0,0,0,0,,
92141,0,0,0,0,0,0,0,0,0,0,0,,
92142,0,0,0,0,0,0,0,0,0,0,0,,
92143,0,0,0,0,0,0,0,0,0,0,0,,
92144,0,0,0,0,0,0,0,0,0,0,0,,
92146,0,0,0,0,0,0,0,0,0,0,0,,
92148,0,0,0,0,0,0,0,0,0,0,0,,
92149,0,0,0,0,0,0,0,0,0,0,0,,
92152,0,0,0,0,0,0,0,0,0,0,0,,
92153,0,0,0,0,0,0,0,0,0,0,0,,
92155,0,0,0,0,0,0,0,0,0,0,0,,
92157,0,0,0,0,0,0,0,0,0,0,0,,
92158,0,0,0,0,0,0,0,0,0,0,0,,
92159,0,0,0,0,0,0,0,0,0,0,0,,
92163,0,0,0,0,0,0,0,0,0,0,0,,
92164,0,0,0,0,0,0,0,0,0,0,0,,
92167,0,0,0,0,0,0,0,0,0,0,0,,
92170,0,0,0,0,0,0,0,0,0,0,0,,
92172,0,0,0,0,0,0,0,0,0,0,0,,
92173,0,0,0,0,0,0,0,0,0,0,0,,
92174,0,0,0,0,0,0,0,0,0,0,0,,
92176,0,0,0,0,0,0,0,0,0,0,0,,
92179,0,0,0,0,0,0,0,0,0,0,0,,
92180,0,0,0,0,0,0,0,0,0,0,0,,
92183,0,0,0,0,0,0,0,0,0,0,0,,
92186,0,0,0,0,0,0,0,0,0,0,0,,
92187,0,0,0,0,0,0,0,0,0,0,0,,
92192,0,0,0,0,0,0,0,0,0,0,0,,
92193,0,0,0,0,0,0,0,0,0,0,0,,
92197,0,0,0,0,0,0,0,0,0,0,0,,
92198,0,0,0,0,0,0,0,0,0,0,0,,
92202,0,0,0,0,0,0,0,0,0,0,0,,
92208,0,0,0,0,0,0,0,0,0,0,0,,
92209,0,0,0,0,0,0,0,0,0,0,0,,
92210,0,0,0,0,0,0,0,0,0,0,0,,
92211,0,0,0,0,0,0,0,0,0,0,0,,
92214,0,0,0,0,0,0,0,0,0,0,0,,
92215,0,0,0,0,0,0,0,0,0,0,0,,
92217,0,0,0,0,0,0,0,0,0,0,0,,
92220,0,0,0,0,0,0,0,0,0,0,0,,
92221,0,0,0,0,0,0,0,0,0,0,0,,
92223,0,0,0,0,0,0,0,0,0,0,0,,
92224,0,0,0,0,0,0,0,0,0,0,0,,
92227,0,0,0,0,0,0,0,0,0,0,0,,
92229,0,0,0,0,0,0,0,0,0,0,0,,
92230,0,0,0,0,0,0,0,0,0,0,0,,
92235,0,0,0,0,0,0,0,0,0,0,0,,
92236,0,0,0,0,0,0,0,0,0,0,0,,
92237,0,0,0,0,0,0,0,0,0,0,0,,
92238,0,0,0,0,0,0,0,0,0,0,0,,
92239,0,0,0,0,0,0,0,0,0,0,0,,
92241,0,0,0,0,0,0,0,0,0,0,0,,
92243,0,0,0,0,0,0,0,0,0,0,0,,
92247,0,0,0,0,0,0,0,0,0,0,0,,
92248,0,0,0,0,0,0,0,0,0,0,0,,
92249,0,0,0,0,0,0,0,0,0,0,0,,
92251,0,0,0,0,0,0,0,0,0,0,0,,
92256,0,0,0,0,0,0,0,0,0,0,0,,
92257,0,0,0,0,0,0,0,0,0,0,0,,
92258,0,0,0,0,0,0,0,0,0,0,0,,
92261,0,0,0,0,0,0,0,0,0,0,0,,
92266,0,0,0,0,0,0,0,0,0,0,0,,
92269,0,0,0,0,0,0,0,0,0,0,0,,
92270,0,0,0,0,0,0,0,0,0,0,0,,
92271,0,0,0,0,0,0,0,0,0,0,0,,
92272,0,0,0,0,0,0,0,0,0,0,0,,
92273,0,0,0,0,0,0,0,0,0,0,0,,
92277,0,0,0,0,0,0,0,0,0,0,0,,
92278,0,0,0,0,0,0,0,0,0,0,0,,
92279,0,0,0,0,0,0,0,0,0,0,0,,
92280,0,0,0,0,0,0,0,0,0,0,0,,
92281,0,0,0,0,0,0,0,0,0,0,0,,
92282,0,0,0,0,0,0,0,0,0,0,0,,
92285,0,0,0,0,0,0,0,0,0,0,0,,
92287,0,0,0,0,0,0,0,0,0,0,0,,
92288,0,0,0,0,0,0,0,0,0,0,0,,
92290,0,0,0,0,0,0,0,0,0,0,0,,
92292,0,0,0,0,0,0,0,0,0,0,0,,
92294,0,0,0,0,0,0,0,0,0,0,0,,
92295,0,0,0,0,0,0,0,0,0,0,0,,
92298,0,0,0,0,0,0,0,0,0,0,0,,
92299,0,0,0,0,0,0,0,0,0,0,0,,
92300,0,0,0,0,0,0,0,0,0,0,0,,
92303,0,0,0,0,0,0,0,0,0,0,0,,
92304,0,0,0,0,0,0,0,0,0,0,0,,
92305,0,0,0,0,0,0,0,0,0,0,0,,
92307,0,0,0,0,0,0,0,0,0,0,0,,
92309,0,0,0,0,0,0,0,0,0,0,0,,
92311,0,0,0,0,0,0,0,0,0,0,0,,
92312,0,0,0,0,0,0,0,0,0,0,0,,
92313,0,0,0,0,0,0,0,0,0,0,0,,
92315,0,0,0,0,0,0,0,0,0,0,0,,
92316,0,0,0,0,0,0,0,0,0,0,0,,
92317,0,0,0,0,0,0,0,0,0,0,0,,
92318,0,0,0,0,0,0,0,0,0,0,0,,
92322,0,0,0,0,0,0,0,0,0,0,0,,
92326,0,0,0,0,0,0,0,0,0,0,0,,
92327,0,0,0,0,0,0,0,0,0,0,0,,
92329,0,0,0,0,0,0,0,0,0,0,0,,
92333,0,0,0,0,0,0,0,0,0,0,0,,
92334,0,0,0,0,0,0,0,0,0,0,0,,
92336,0,0,0,0,0,0,0,0,0,0,0,,
92337,0,0,0,0,0,0,0,0,0,0,0,,
92338,0,0,0,0,0,0,0,0,0,0,0,,
92339,0,0,0,0,0,0,0,0,0,0,0,,
92341,0,0,0,0,0,0,0,0,0,0,0,,
92345,0,0,0,0,0,0,0,0,0,0,0,,
92346,0,0,0,0,0,0,0,0,0,0,0,,
92347,0,0,0,0,0,0,0,0,0,0,0,,
92353,0,0,0,0,0,0,0,0,0,0,0,,
92355,0,0,0,0,0,0,0,0,0,0,0,,
92361,0,0,0,0,0,0,0,0,0,0,0,,
92367,0,0,0,0,0,0,0,0,0,0,0,,
92374,0,0,0,0,0,0,0,0,0,0,0,,
92376,0,0,0,0,0,0,0,0,0,0,0,,
92378,0,0,0,0,0,0,0,0,0,0,0,,
92383,0,0,0,0,0,0,0,0,0,0,0,,
92386,0,0,0,0,0,0,0,0,0,0,0,,
92388,0,0,0,0,0,0,0,0,0,0,0,,
92389,0,0,0,0,0,0,0,0,0,0,0,,
92393,0,0,0,0,0,0,0,0,0,0,0,,
92395,0,0,0,0,0,0,0,0,0,0,0,,
92396,0,0,0,0,0,0,0,0,0,0,0,,
92399,0,0,0,0,0,0,0,0,0,0,0,,
92400,0,0,0,0,0,0,0,0,0,0,0,,
92404,0,0,0,0,0,0,0,0,0,0,0,,
92406,0,0,0,0,0,0,0,0,0,0,0,,
92407,0,0,0,0,0,0,0,0,0,0,0,,
92408,0,0,0,0,0,0,0,0,0,0,0,,
92409,0,0,0,0,0,0,0,0,0,0,0,,
92410,0,0,0,0,0,0,0,0,0,0,0,,
92412,0,0,0,0,0,0,0,0,0,0,0,,
92413,0,0,0,0,0,0,0,0,0,0,0,,
92419,0,0,0,0,0,0,0,0,0,0,0,,
92420,0,0,0,0,0,0,0,0,0,0,0,,
92421,0,0,0,0,0,0,0,0,0,0,0,,
92424,0,0,0,0,0,0,0,0,0,0,0,,
92425,0,0,0,0,0,0,0,0,0,0,0,,
92427,0,0,0,0,0,0,0,0,0,0,0,,
92428,0,0,0,0,0,0,0,0,0,0,0,,
92430,0,0,0,0,0,0,0,0,0,0,0,,
92432,0,0,0,0,0,0,0,0,0,0,0,,
92433,0,0,0,0,0,0,0,0,0,0,0,,
92436,0,0,0,0,0,0,0,0,0,0,0,,
92437,0,0,0,0,0,0,0,0,0,0,0,,
92440,0,0,0,0,0,0,0,0,0,0,0,,
92441,0,0,0,0,0,0,0,0,0,0,0,,
92442,0,0,0,0,0,0,0,0,0,0,0,,
92443,0,0,0,0,0,0,0,0,0,0,0,,
92444,0,0,0,0,0,0,0,0,0,0,0,,
92445,0,0,0,0,0,0,0,0,0,0,0,,
