sid,school_year,male,race_ethnicity,birth_date,first_9th_school_year_reported,hs_diploma,hs_diploma_type,hs_diploma_date
16617,2007,0,"B",11826,2005,1,"Standard Diploma",14may2008
16617,2008,0,"B",11826,2005,1,"Standard Diploma",14may2008
16618,2006,0,"M/O",11827,,0,"",
16618,2007,0,"M/O",11827,,0,"",
16619,2004,0,"B",12192,2006,1,"Standard Diploma",17may2009
16619,2005,0,"B",12192,2006,1,"Standard Diploma",17may2009
16619,2006,0,"B",12192,2006,1,"Standard Diploma",17may2009
16619,2007,0,"B",12192,2006,1,"Standard Diploma",17may2009
16619,2008,0,"B",12192,2006,1,"Standard Diploma",17may2009
16619,2009,0,"B",12192,2006,1,"Standard Diploma",17may2009
16620,2004,0,"B",11827,2005,1,"Standard Diploma",14may2008
16620,2005,0,"B",11827,2005,1,"Standard Diploma",14may2008
16620,2006,0,"B",11827,2005,1,"Standard Diploma",14may2008
16620,2007,0,"B",11827,2005,1,"Standard Diploma",14may2008
16620,2008,0,"B",11827,2005,1,"Standard Diploma",14may2008
16621,2009,0,"B",12193,,1,"Standard Diploma",17may2009
16622,2005,0,"B",12923,2008,0,"",
16622,2006,0,"B",12923,2008,0,"",
16622,2007,0,"B",12923,2008,0,"",
16622,2008,0,"B",12923,2008,0,"",
16622,2009,0,"B",12923,2008,0,"",
16623,2006,0,"B",12193,2006,0,"",
16623,2007,0,"B",12193,2006,0,"",
16624,2004,0,"B",12195,2006,1,"Standard Diploma",17may2009
16624,2005,0,"B",12195,2006,1,"Standard Diploma",17may2009
16624,2006,0,"B",12195,2006,1,"Standard Diploma",17may2009
16624,2007,0,"B",12195,2006,1,"Standard Diploma",17may2009
16624,2008,0,"B",12195,2006,1,"Standard Diploma",17may2009
16624,2009,0,"B",12195,2006,1,"Standard Diploma",17may2009
16625,2004,0,"B",11830,2005,0,"",
16625,2005,0,"B",11830,2005,0,"",
16626,2004,0,"B",11832,2005,0,"",
16626,2005,0,"B",11832,2005,0,"",
16626,2006,0,"B",11832,2005,0,"",
16626,2007,0,"B",11832,2005,0,"",
16627,2007,0,"B",12562,2007,0,"",
16628,2004,0,"B",12197,2006,1,"Standard Diploma",17may2009
16628,2005,0,"B",12197,2006,1,"Standard Diploma",17may2009
16628,2006,0,"B",12197,2006,1,"Standard Diploma",17may2009
16628,2007,0,"B",12197,2006,1,"Standard Diploma",17may2009
16628,2008,0,"B",12197,2006,1,"Standard Diploma",17may2009
16628,2009,0,"B",12197,2006,1,"Standard Diploma",17may2009
16629,2005,0,"B",12927,2008,0,"",
16629,2006,0,"B",12927,2008,0,"",
16629,2007,0,"B",12927,2008,0,"",
16629,2008,0,"B",12927,2008,0,"",
16629,2009,0,"B",12927,2008,0,"",
16630,2007,0,"M/O",11833,,0,"",
16630,2008,0,"M/O",11833,,0,"",
16631,2004,0,"B",11833,2005,1,"Standard Diploma",14may2008
16631,2005,0,"B",11833,2005,1,"Standard Diploma",14may2008
16631,2006,0,"B",11833,2005,1,"Standard Diploma",14may2008
16631,2007,0,"B",11833,2005,1,"Standard Diploma",14may2008
16631,2008,0,"B",11833,2005,1,"Standard Diploma",14may2008
16632,2004,0,"B",12199,2006,0,"",
16632,2005,0,"B",12199,2006,0,"",
16632,2006,0,"B",12199,2006,0,"",
16632,2007,0,"B",12199,2006,0,"",
16633,2004,0,"W",12200,2005,1,"Standard Diploma",17may2009
16633,2005,0,"W",12200,2005,1,"Standard Diploma",17may2009
16633,2006,0,"W",12200,2005,1,"Standard Diploma",17may2009
16633,2007,0,"W",12200,2005,1,"Standard Diploma",17may2009
16633,2008,0,"W",12200,2005,1,"Standard Diploma",17may2009
16633,2009,0,"W",12200,2005,1,"Standard Diploma",17may2009
16634,2005,0,"W",12931,2008,0,"",
16634,2006,0,"W",12931,2008,0,"",
16634,2007,0,"W",12931,2008,0,"",
16634,2008,0,"W",12931,2008,0,"",
16634,2009,0,"W",12931,2008,0,"",
16635,2004,0,"B",12567,2007,0,"",
16635,2005,0,"B",12567,2007,0,"",
16635,2006,0,"B",12567,2007,0,"",
16635,2007,0,"B",12567,2007,0,"",
16635,2008,0,"B",12567,2007,0,"",
16635,2009,0,"B",12567,2007,0,"",
16636,2008,0,"B",12567,,0,"",
16636,2009,0,"B",12567,,0,"",
16637,2004,0,"B",12204,2006,1,"Standard Diploma",17may2009
16637,2005,0,"B",12204,2006,1,"Standard Diploma",17may2009
16637,2006,0,"B",12204,2006,1,"Standard Diploma",17may2009
16637,2007,0,"B",12204,2006,1,"Standard Diploma",17may2009
16637,2008,0,"B",12204,2006,1,"Standard Diploma",17may2009
16637,2009,0,"B",12204,2006,1,"Standard Diploma",17may2009
16638,2004,0,"B",12569,2007,0,"",
16638,2005,0,"B",12569,2007,0,"",
16638,2006,0,"B",12569,2007,0,"",
16638,2007,0,"B",12569,2007,0,"",
16638,2008,0,"B",12569,2007,0,"",
16638,2009,0,"B",12569,2007,0,"",
16639,2004,0,"W",12569,2007,0,"",
16639,2005,0,"W",12569,2007,0,"",
16639,2006,0,"W",12569,2007,0,"",
16639,2007,0,"W",12569,2007,0,"",
16639,2008,0,"W",12569,2007,0,"",
16639,2009,0,"W",12569,2007,0,"",
16640,2004,0,"B",11839,2005,0,"",
16640,2005,0,"B",11839,2005,0,"",
16640,2006,0,"B",11839,2005,0,"",
16640,2007,0,"B",11839,2005,0,"",
16641,2005,0,"W",12935,2008,0,"",
16641,2006,0,"W",12935,2008,0,"",
16641,2007,0,"W",12935,2008,0,"",
16641,2008,0,"W",12935,2008,0,"",
16641,2009,0,"W",12935,2008,0,"",
16642,2009,0,"W",12936,,0,"",
16643,2004,0,"B",11842,2005,0,"",
16643,2005,0,"B",11842,2005,0,"",
16644,2005,0,"M/O",12937,2008,0,"",
16644,2006,0,"M/O",12937,2008,0,"",
16644,2007,0,"M/O",12937,2008,0,"",
16644,2008,0,"M/O",12937,2008,0,"",
16644,2009,0,"M/O",12937,2008,0,"",
16645,2004,0,"W",11845,2005,1,"Standard Diploma",14may2008
16645,2005,0,"W",11845,2005,1,"Standard Diploma",14may2008
16645,2006,0,"W",11845,2005,1,"Standard Diploma",14may2008
16645,2007,0,"W",11845,2005,1,"Standard Diploma",14may2008
16645,2008,0,"W",11845,2005,1,"Standard Diploma",14may2008
16646,2004,0,"B",12211,2006,1,"Standard Diploma",17may2009
16646,2005,0,"B",12211,2006,1,"Standard Diploma",17may2009
16646,2006,0,"B",12211,2006,1,"Standard Diploma",17may2009
16646,2007,0,"B",12211,2006,1,"Standard Diploma",17may2009
16646,2008,0,"B",12211,2006,1,"Standard Diploma",17may2009
16646,2009,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2004,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2005,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2006,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2007,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2008,0,"B",12211,2006,1,"Standard Diploma",17may2009
16647,2009,0,"B",12211,2006,1,"Standard Diploma",17may2009
16648,2004,0,"M/O",12211,2006,0,"",
16648,2005,0,"M/O",12211,2006,0,"",
16648,2006,0,"M/O",12211,2006,0,"",
16648,2007,0,"M/O",12211,2006,0,"",
16648,2008,0,"M/O",12211,2006,0,"",
16649,2006,0,"W",11850,,1,"Standard Diploma",09may2007
16649,2007,0,"W",11850,,1,"Standard Diploma",09may2007
16650,2004,0,"B",12581,2007,0,"",
16650,2005,0,"B",12581,2007,0,"",
16650,2006,0,"B",12581,2007,0,"",
16650,2007,0,"B",12581,2007,0,"",
16650,2008,0,"B",12581,2007,0,"",
16650,2009,0,"B",12581,2007,0,"",
16651,2005,0,"B",12947,2008,0,"",
16651,2006,0,"B",12947,2008,0,"",
16651,2007,0,"B",12947,2008,0,"",
16651,2008,0,"B",12947,2008,0,"",
16651,2009,0,"B",12947,2008,0,"",
16652,2004,0,"B",11853,2005,0,"",
16652,2005,0,"B",11853,2005,0,"",
16653,2004,0,"B",11854,2005,1,"Standard Diploma",14may2008
16653,2005,0,"B",11854,2005,1,"Standard Diploma",14may2008
16653,2006,0,"B",11854,2005,1,"Standard Diploma",14may2008
16653,2007,0,"B",11854,2005,1,"Standard Diploma",14may2008
16653,2008,0,"B",11854,2005,1,"Standard Diploma",14may2008
16654,2004,0,"B",12220,2006,1,"Standard Diploma",17may2009
16654,2005,0,"B",12220,2006,1,"Standard Diploma",17may2009
16654,2006,0,"B",12220,2006,1,"Standard Diploma",17may2009
16654,2007,0,"B",12220,2006,1,"Standard Diploma",17may2009
16654,2008,0,"B",12220,2006,1,"Standard Diploma",17may2009
16654,2009,0,"B",12220,2006,1,"Standard Diploma",17may2009
16655,2005,0,"B",12952,2008,0,"",
16655,2007,0,"B",12952,2008,0,"",
16655,2008,0,"B",12952,2008,0,"",
16656,2005,0,"B",12953,2008,0,"",
16656,2006,0,"B",12953,2008,0,"",
16656,2007,0,"B",12953,2008,0,"",
16656,2008,0,"B",12953,2008,0,"",
16656,2009,0,"B",12953,2008,0,"",
16657,2008,0,"B",12223,,1,"Standard Diploma",17may2009
16657,2009,0,"B",12223,,1,"Standard Diploma",17may2009
16658,2008,0,"B",12589,,0,"",
16659,2004,0,"B",11859,2005,1,"Standard Diploma",14may2008
16659,2005,0,"B",11859,2005,1,"Standard Diploma",14may2008
16659,2006,0,"B",11859,2005,1,"Standard Diploma",14may2008
16659,2007,0,"B",11859,2005,1,"Standard Diploma",14may2008
16659,2008,0,"B",11859,2005,1,"Standard Diploma",14may2008
16660,2006,0,"B",11859,,0,"",
16661,2004,0,"W",12590,2007,0,"",
16661,2005,0,"W",12590,2007,0,"",
16661,2006,0,"W",12590,2007,0,"",
16661,2007,0,"W",12590,2007,0,"",
16662,2004,0,"W",12591,2007,0,"",
16662,2005,0,"W",12591,2007,0,"",
16662,2006,0,"W",12591,2007,0,"",
16662,2007,0,"W",12591,2007,0,"",
16662,2008,0,"W",12591,2007,0,"",
16662,2009,0,"W",12591,2007,0,"",
16663,2005,0,"B",12958,2008,0,"",
16663,2006,0,"B",12958,2008,0,"",
16663,2007,0,"B",12958,2008,0,"",
16663,2008,0,"B",12958,2008,0,"",
16663,2009,0,"B",12958,2008,0,"",
16664,2004,0,"W",12593,2007,0,"",
16664,2005,0,"W",12593,2007,0,"",
16664,2006,0,"W",12593,2007,0,"",
16664,2007,0,"W",12593,2007,0,"",
16664,2008,0,"W",12593,2007,0,"",
16664,2009,0,"W",12593,2007,0,"",
16665,2005,0,"B",12959,,0,"",
16665,2007,0,"B",12959,,0,"",
16666,2004,0,"B",12594,2007,0,"",
16666,2005,0,"B",12594,2007,0,"",
16666,2006,0,"B",12594,2007,0,"",
16666,2007,0,"B",12594,2007,0,"",
16666,2008,0,"B",12594,2007,0,"",
16666,2009,0,"B",12594,2007,0,"",
16667,2004,0,"B",12230,2006,1,"Standard Diploma",17may2009
16667,2005,0,"B",12230,2006,1,"Standard Diploma",17may2009
16667,2006,0,"B",12230,2006,1,"Standard Diploma",17may2009
16667,2007,0,"B",12230,2006,1,"Standard Diploma",17may2009
16667,2008,0,"B",12230,2006,1,"Standard Diploma",17may2009
16667,2009,0,"B",12230,2006,1,"Standard Diploma",17may2009
16668,2004,0,"B",11866,2005,0,"",
16668,2005,0,"B",11866,2005,0,"",
16669,2004,0,"W",12231,2006,0,"",
16669,2005,0,"W",12231,2006,0,"",
16669,2006,0,"W",12231,2006,0,"",
16669,2007,0,"W",12231,2006,0,"",
16669,2008,0,"W",12231,2006,0,"",
16670,2004,0,"M/O",11866,2005,0,"",
16670,2005,0,"M/O",11866,2005,0,"",
16670,2006,0,"M/O",11866,2005,0,"",
16670,2007,0,"M/O",11866,2005,0,"",
16671,2004,0,"B",12232,2006,1,"Standard Diploma",17may2009
16671,2005,0,"B",12232,2006,1,"Standard Diploma",17may2009
16671,2006,0,"B",12232,2006,1,"Standard Diploma",17may2009
16671,2007,0,"B",12232,2006,1,"Standard Diploma",17may2009
16671,2008,0,"B",12232,2006,1,"Standard Diploma",17may2009
16671,2009,0,"B",12232,2006,1,"Standard Diploma",17may2009
16672,2004,0,"B",11867,2005,1,"Standard Diploma",14may2008
16672,2005,0,"B",11867,2005,1,"Standard Diploma",14may2008
16672,2006,0,"B",11867,2005,1,"Standard Diploma",14may2008
16672,2007,0,"B",11867,2005,1,"Standard Diploma",14may2008
16672,2008,0,"B",11867,2005,1,"Standard Diploma",14may2008
16673,2005,0,"B",12963,2008,0,"",
16673,2006,0,"B",12963,2008,0,"",
16673,2007,0,"B",12963,2008,0,"",
16673,2008,0,"B",12963,2008,0,"",
16673,2009,0,"B",12963,2008,0,"",
16674,2004,0,"W",12598,2007,0,"",
16674,2005,0,"W",12598,2007,0,"",
16674,2006,0,"W",12598,2007,0,"",
16674,2007,0,"W",12598,2007,0,"",
16674,2008,0,"W",12598,2007,0,"",
16674,2009,0,"W",12598,2007,0,"",
16675,2006,0,"W",11869,,0,"",
16675,2008,0,"W",11869,,0,"",
16676,2004,0,"B",11869,2005,0,"",
16676,2005,0,"B",11869,2005,0,"",
16677,2005,0,"B",12965,2008,0,"",
16677,2006,0,"B",12965,2008,0,"",
16677,2007,0,"B",12965,2008,0,"",
16677,2008,0,"B",12965,2008,0,"",
16678,2004,0,"B",12235,2006,1,"Standard Diploma",17may2009
16678,2005,0,"B",12235,2006,1,"Standard Diploma",17may2009
16678,2006,0,"B",12235,2006,1,"Standard Diploma",17may2009
16678,2007,0,"B",12235,2006,1,"Standard Diploma",17may2009
16678,2008,0,"B",12235,2006,1,"Standard Diploma",17may2009
16678,2009,0,"B",12235,2006,1,"Standard Diploma",17may2009
16679,2006,0,"B",11871,,0,"",
16680,2006,0,"W",12237,2006,0,"",
16680,2007,0,"W",12237,2006,0,"",
16680,2008,0,"W",12237,2006,0,"",
16681,2004,0,"B",12238,2006,1,"Standard Diploma",17may2009
16681,2005,0,"B",12238,2006,1,"Standard Diploma",17may2009
16681,2006,0,"B",12238,2006,1,"Standard Diploma",17may2009
16681,2007,0,"B",12238,2006,1,"Standard Diploma",17may2009
16681,2008,0,"B",12238,2006,1,"Standard Diploma",17may2009
16681,2009,0,"B",12238,2006,1,"Standard Diploma",17may2009
16682,2004,0,"B",11873,2005,0,"",
16682,2005,0,"B",11873,2005,0,"",
16682,2006,0,"B",11873,2005,0,"",
16682,2007,0,"B",11873,2005,0,"",
16683,2004,0,"B",11873,2005,0,"",
16683,2005,0,"B",11873,2005,0,"",
16684,2005,0,"M/O",12969,2008,0,"",
16684,2006,0,"M/O",12969,2008,0,"",
16684,2007,0,"M/O",12969,2008,0,"",
16684,2008,0,"M/O",12969,2008,0,"",
16684,2009,0,"M/O",12969,2008,0,"",
16685,2005,0,"B",12969,2008,0,"",
16685,2006,0,"B",12969,2008,0,"",
16685,2007,0,"B",12969,2008,0,"",
16685,2008,0,"B",12969,2008,0,"",
16685,2009,0,"B",12969,2008,0,"",
16686,2006,0,"B",12240,2006,0,"",
16686,2007,0,"B",12240,2006,0,"",
16687,2004,0,"B",11875,2005,0,"",
16687,2005,0,"B",11875,2005,0,"",
16687,2006,0,"B",11875,2005,0,"",
16687,2007,0,"B",11875,2005,0,"",
16688,2006,0,"B",12240,2006,1,"Standard Diploma",17may2009
16688,2007,0,"B",12240,2006,1,"Standard Diploma",17may2009
16688,2008,0,"B",12240,2006,1,"Standard Diploma",17may2009
16688,2009,0,"B",12240,2006,1,"Standard Diploma",17may2009
16689,2006,0,"B",12240,2006,0,"",
16689,2007,0,"B",12240,2006,0,"",
16689,2008,0,"B",12240,2006,0,"",
16689,2009,0,"B",12240,2006,0,"",
16690,2004,0,"M/O",12606,2007,0,"",
16690,2005,0,"M/O",12606,2007,0,"",
16690,2006,0,"M/O",12606,2007,0,"",
16690,2007,0,"M/O",12606,2007,0,"",
16690,2008,0,"M/O",12606,2007,0,"",
16690,2009,0,"M/O",12606,2007,0,"",
16691,2004,0,"A",12609,2007,0,"",
16691,2005,0,"A",12609,2007,0,"",
16691,2006,0,"A",12609,2007,0,"",
16691,2007,0,"A",12609,2007,0,"",
16691,2008,0,"A",12609,2007,0,"",
16691,2009,0,"A",12609,2007,0,"",
16692,2004,0,"B",12609,2007,0,"",
16692,2005,0,"B",12609,2007,0,"",
16692,2006,0,"B",12609,2007,0,"",
16692,2007,0,"B",12609,2007,0,"",
16692,2008,0,"B",12609,2007,0,"",
16692,2009,0,"B",12609,2007,0,"",
16693,2004,0,"W",11880,2005,0,"",
16693,2005,0,"W",11880,2005,0,"",
16693,2006,0,"W",11880,2005,0,"",
16694,2004,0,"B",12610,2007,0,"",
16694,2005,0,"B",12610,2007,0,"",
16694,2006,0,"B",12610,2007,0,"",
16694,2007,0,"B",12610,2007,0,"",
16694,2008,0,"B",12610,2007,0,"",
16694,2009,0,"B",12610,2007,0,"",
16695,2004,0,"W",12611,2007,0,"",
16695,2005,0,"W",12611,2007,0,"",
16695,2006,0,"W",12611,2007,0,"",
16695,2007,0,"W",12611,2007,0,"",
16695,2008,0,"W",12611,2007,0,"",
16695,2009,0,"W",12611,2007,0,"",
16696,2005,0,"B",12977,2008,0,"",
16696,2006,0,"B",12977,2008,0,"",
16696,2007,0,"B",12977,2008,0,"",
16696,2008,0,"B",12977,2008,0,"",
16697,2004,0,"W",12612,2007,0,"",
16697,2005,0,"W",12612,2007,0,"",
16697,2006,0,"W",12612,2007,0,"",
16697,2007,0,"W",12612,2007,0,"",
16697,2008,0,"W",12612,2007,0,"",
16697,2009,0,"W",12612,2007,0,"",
16698,2005,0,"B",12978,2008,0,"",
16698,2006,0,"B",12978,2008,0,"",
16698,2007,0,"B",12978,2008,0,"",
16698,2008,0,"B",12978,2008,0,"",
16698,2009,0,"B",12978,2008,0,"",
16699,2005,0,"B",12979,2008,0,"",
16699,2006,0,"B",12979,2008,0,"",
16699,2007,0,"B",12979,2008,0,"",
16699,2008,0,"B",12979,2008,0,"",
16699,2009,0,"B",12979,2008,0,"",
16700,2005,0,"W",12979,2008,0,"",
16700,2006,0,"W",12979,2008,0,"",
16700,2007,0,"W",12979,2008,0,"",
16700,2008,0,"W",12979,2008,0,"",
16700,2009,0,"W",12979,2008,0,"",
16701,2005,0,"W",12251,2006,0,"",
16701,2006,0,"W",12251,2006,0,"",
16701,2007,0,"W",12251,2006,0,"",
16702,2008,0,"B",12616,,0,"",
16703,2004,0,"B",12618,2007,0,"",
16703,2005,0,"B",12618,2007,0,"",
16703,2006,0,"B",12618,2007,0,"",
16703,2007,0,"B",12618,2007,0,"",
16703,2008,0,"B",12618,2007,0,"",
16703,2009,0,"B",12618,2007,0,"",
16704,2005,0,"B",12983,2008,0,"",
16704,2006,0,"B",12983,2008,0,"",
16704,2007,0,"B",12983,2008,0,"",
16704,2008,0,"B",12983,2008,0,"",
16704,2009,0,"B",12983,2008,0,"",
16705,2005,0,"B",12983,2008,0,"",
16705,2006,0,"B",12983,2008,0,"",
16705,2007,0,"B",12983,2008,0,"",
16705,2008,0,"B",12983,2008,0,"",
16705,2009,0,"B",12983,2008,0,"",
16706,2004,0,"W",12254,2006,0,"",
16706,2005,0,"W",12254,2006,0,"",
16706,2006,0,"W",12254,2006,0,"",
16706,2007,0,"W",12254,2006,0,"",
16707,2004,0,"W",11889,2005,1,"Standard Diploma",14may2008
16707,2005,0,"W",11889,2005,1,"Standard Diploma",14may2008
16707,2006,0,"W",11889,2005,1,"Standard Diploma",14may2008
16707,2007,0,"W",11889,2005,1,"Standard Diploma",14may2008
16707,2008,0,"W",11889,2005,1,"Standard Diploma",14may2008
16708,2005,0,"W",12985,2008,0,"",
16708,2006,0,"W",12985,2008,0,"",
16708,2007,0,"W",12985,2008,0,"",
16708,2008,0,"W",12985,2008,0,"",
16708,2009,0,"W",12985,2008,0,"",
16709,2008,0,"B",12986,2008,0,"",
16710,2005,0,"W",11892,2005,0,"",
16711,2008,0,"B",12987,2008,0,"",
16712,2004,0,"B",12623,2007,0,"",
16712,2005,0,"B",12623,2007,0,"",
16712,2006,0,"B",12623,2007,0,"",
16712,2007,0,"B",12623,2007,0,"",
16713,2004,0,"B",12260,2006,1,"Standard Diploma",17may2009
16713,2005,0,"B",12260,2006,1,"Standard Diploma",17may2009
16713,2006,0,"B",12260,2006,1,"Standard Diploma",17may2009
16713,2007,0,"B",12260,2006,1,"Standard Diploma",17may2009
16713,2008,0,"B",12260,2006,1,"Standard Diploma",17may2009
16713,2009,0,"B",12260,2006,1,"Standard Diploma",17may2009
16714,2005,0,"B",12990,2008,0,"",
16714,2006,0,"B",12990,2008,0,"",
16714,2007,0,"B",12990,2008,0,"",
16714,2008,0,"B",12990,2008,0,"",
16714,2009,0,"B",12990,2008,0,"",
16715,2005,0,"B",11895,2005,0,"",
16715,2006,0,"B",11895,2005,0,"",
16715,2007,0,"B",11895,2005,0,"",
16716,2004,0,"B",11896,2005,0,"",
16716,2005,0,"B",11896,2005,0,"",
16717,2004,0,"W",12627,2006,0,"",
16717,2005,0,"W",12627,2006,0,"",
16717,2006,0,"W",12627,2006,0,"",
16717,2007,0,"W",12627,2006,0,"",
16717,2008,0,"W",12627,2006,0,"",
16717,2009,0,"W",12627,2006,0,"",
16718,2004,0,"B",12262,2006,0,"",
16718,2005,0,"B",12262,2006,0,"",
16718,2006,0,"B",12262,2006,0,"",
16719,2004,0,"B",11898,2005,0,"",
16719,2005,0,"B",11898,2005,0,"",
16719,2006,0,"B",11898,2005,0,"",
16720,2004,0,"W",12264,,0,"",
16720,2007,0,"W",12264,,0,"",
16721,2005,0,"W",12994,2008,0,"",
16721,2006,0,"W",12994,2008,0,"",
16721,2007,0,"W",12994,2008,0,"",
16721,2008,0,"W",12994,2008,0,"",
16721,2009,0,"W",12994,2008,0,"",
16722,2004,0,"W",11899,2005,1,"Standard Diploma",14may2008
16722,2005,0,"W",11899,2005,1,"Standard Diploma",14may2008
16722,2006,0,"W",11899,2005,1,"Standard Diploma",14may2008
16722,2007,0,"W",11899,2005,1,"Standard Diploma",14may2008
16722,2008,0,"W",11899,2005,1,"Standard Diploma",14may2008
16723,2004,0,"B",11899,2005,0,"",
16723,2005,0,"B",11899,2005,0,"",
16723,2006,0,"B",11899,2005,0,"",
16724,2004,0,"W",11901,2005,1,"Standard Diploma",14may2008
16724,2005,0,"W",11901,2005,1,"Standard Diploma",14may2008
16724,2006,0,"W",11901,2005,1,"Standard Diploma",14may2008
16724,2007,0,"W",11901,2005,1,"Standard Diploma",14may2008
16724,2008,0,"W",11901,2005,1,"Standard Diploma",14may2008
16725,2005,0,"B",12996,2008,0,"",
16725,2006,0,"B",12996,2008,0,"",
16725,2007,0,"B",12996,2008,0,"",
16725,2008,0,"B",12996,2008,0,"",
16726,2007,0,"B",12631,2007,0,"",
16727,2004,0,"W",12632,2007,0,"",
16727,2005,0,"W",12632,2007,0,"",
16727,2006,0,"W",12632,2007,0,"",
16727,2007,0,"W",12632,2007,0,"",
16727,2008,0,"W",12632,2007,0,"",
16727,2009,0,"W",12632,2007,0,"",
16728,2005,0,"B",12997,2008,0,"",
16728,2006,0,"B",12997,2008,0,"",
16728,2007,0,"B",12997,2008,0,"",
16728,2008,0,"B",12997,2008,0,"",
16728,2009,0,"B",12997,2008,0,"",
16729,2004,0,"B",12267,,0,"",
16729,2005,0,"B",12267,,0,"",
16729,2007,0,"B",12267,,0,"",
16730,2007,0,"B",11903,,1,"Standard Diploma",14may2008
16730,2008,0,"B",11903,,1,"Standard Diploma",14may2008
16731,2004,0,"B",12633,2007,0,"",
16731,2005,0,"B",12633,2007,0,"",
16731,2006,0,"B",12633,2007,0,"",
16731,2007,0,"B",12633,2007,0,"",
16731,2008,0,"B",12633,2007,0,"",
16732,2004,0,"B",12633,2007,0,"",
16732,2005,0,"B",12633,2007,0,"",
16732,2006,0,"B",12633,2007,0,"",
16732,2007,0,"B",12633,2007,0,"",
16732,2008,0,"B",12633,2007,0,"",
16732,2009,0,"B",12633,2007,0,"",
16733,2005,0,"B",12999,2008,0,"",
16733,2006,0,"B",12999,2008,0,"",
16733,2007,0,"B",12999,2008,0,"",
16733,2008,0,"B",12999,2008,0,"",
16734,2004,0,"B",13000,2008,0,"",
16734,2005,0,"B",13000,2008,0,"",
16734,2006,0,"B",13000,2008,0,"",
16734,2008,0,"B",13000,2008,0,"",
16735,2004,0,"B",12271,2006,0,"",
16735,2005,0,"B",12271,2006,0,"",
16735,2006,0,"B",12271,2006,0,"",
16736,2004,0,"B",12636,2007,0,"",
16736,2005,0,"B",12636,2007,0,"",
16736,2006,0,"B",12636,2007,0,"",
16736,2007,0,"B",12636,2007,0,"",
16736,2008,0,"B",12636,2007,0,"",
16736,2009,0,"B",12636,2007,0,"",
16737,2004,0,"B",12636,2007,0,"",
16737,2007,0,"B",12636,2007,0,"",
16737,2008,0,"B",12636,2007,0,"",
16737,2009,0,"B",12636,2007,0,"",
16738,2004,0,"W",12271,2006,1,"Standard Diploma",17may2009
16738,2005,0,"W",12271,2006,1,"Standard Diploma",17may2009
16738,2006,0,"W",12271,2006,1,"Standard Diploma",17may2009
16738,2007,0,"W",12271,2006,1,"Standard Diploma",17may2009
16738,2008,0,"W",12271,2006,1,"Standard Diploma",17may2009
16738,2009,0,"W",12271,2006,1,"Standard Diploma",17may2009
16739,2004,0,"B",11908,2005,1,"Standard Diploma",14may2008
16739,2005,0,"B",11908,2005,1,"Standard Diploma",14may2008
16739,2006,0,"B",11908,2005,1,"Standard Diploma",14may2008
16739,2007,0,"B",11908,2005,1,"Standard Diploma",14may2008
16739,2008,0,"B",11908,2005,1,"Standard Diploma",14may2008
16740,2004,0,"B",12639,2007,0,"",
16740,2005,0,"B",12639,2007,0,"",
16740,2006,0,"B",12639,2007,0,"",
16740,2007,0,"B",12639,2007,0,"",
16740,2008,0,"B",12639,2007,0,"",
16741,2004,0,"B",12274,2006,0,"",
16741,2005,0,"B",12274,2006,0,"",
16741,2006,0,"B",12274,2006,0,"",
16741,2007,0,"B",12274,2006,0,"",
16742,2004,0,"B",12275,2006,0,"",
16742,2005,0,"B",12275,2006,0,"",
16742,2006,0,"B",12275,2006,0,"",
16742,2007,0,"B",12275,2006,0,"",
16743,2004,0,"B",12275,2006,0,"",
16743,2005,0,"B",12275,2006,0,"",
16743,2006,0,"B",12275,2006,0,"",
16744,2005,0,"B",13005,2008,0,"",
16744,2006,0,"B",13005,2008,0,"",
16744,2007,0,"B",13005,2008,0,"",
16744,2008,0,"B",13005,2008,0,"",
16744,2009,0,"B",13005,2008,0,"",
16745,2007,0,"B",13006,2008,0,"",
16745,2008,0,"B",13006,2008,0,"",
16746,2004,0,"B",12276,2006,0,"",
16746,2005,0,"B",12276,2006,0,"",
16746,2006,0,"B",12276,2006,0,"",
16746,2007,0,"B",12276,2006,0,"",
16746,2008,0,"B",12276,2006,0,"",
16747,2004,0,"W",11911,2005,0,"",
16747,2005,0,"W",11911,2005,0,"",
16747,2006,0,"W",11911,2005,0,"",
16747,2007,0,"W",11911,2005,0,"",
16747,2008,0,"W",11911,2005,0,"",
16748,2004,0,"W",12641,2007,0,"",
16748,2005,0,"W",12641,2007,0,"",
16748,2006,0,"W",12641,2007,0,"",
